date	ouv	haut	bas	clot	vol	devise	
25/06/2024 12:28	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:30	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:32	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:34	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:36	0.933	0.933	0.932	0.933	0	EUR	
25/06/2024 12:38	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 12:40	0.933	0.933	0.932	0.932	0	EUR	
25/06/2024 12:42	0.933	0.933	0.932	0.932	0	EUR	
25/06/2024 12:44	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 12:46	0.932	0.933	0.932	0.933	0	EUR	
25/06/2024 12:48	0.933	0.933	0.932	0.932	0	EUR	
25/06/2024 12:50	0.933	0.933	0.932	0.932	0	EUR	
25/06/2024 12:52	0.933	0.933	0.932	0.932	0	EUR	
25/06/2024 12:54	0.932	0.933	0.932	0.933	0	EUR	
25/06/2024 12:56	0.933	0.933	0.932	0.933	0	EUR	
25/06/2024 12:58	0.932	0.933	0.932	0.932	0	EUR	
25/06/2024 13:00	0.932	0.933	0.932	0.933	0	EUR	
25/06/2024 13:02	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:04	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:06	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:08	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:10	0.932	0.932	0.932	0.932	0	EUR	
25/06/2024 13:12	0.932	0.933	0.932	0.933	0	EUR	
25/06/2024 13:14	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:16	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:18	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:20	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:22	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:24	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:26	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:28	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:30	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:32	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:34	0.933	0.933	0.933	0.933	0	EUR	
25/06/2024 13:36	0.933	0.934	0.933	0.933	0	EUR	
25/06/2024 13:38	0.933	0.934	0.933	0.933	0	EUR	
25/06/2024 13:40	0.934	0.934	0.934	0.934	0	EUR	
25/06/2024 13:42	0.934	0.934	0.933	0.934	0	EUR	
25/06/2024 13:44	0.934	0.934	0.933	0.934	0	EUR	
25/06/2024 13:46	0.934	0.934	0.933	0.933	0	EUR	
25/06/2024 13:48	0.933	0.934	0.933	0.934	0	EUR	
25/06/2024 13:50	0.934	0.934	0.934	0.934	0	EUR	
25/06/2024 13:52	0.934	0.934	0.934	0.934	0	EUR	
